,id,keywords
7937,58925,war crimes
7937,58925,drama
7938,2502,berlin
7938,2502,assassin
7938,2502,based on novel
7938,2502,amnesia
7938,2502,sniper
7938,2502,lie
7938,2502,sequel
7938,2502,suspense
7938,2502,on the run
7938,2502,shootout
7938,2502,espionage
7938,2502,violence
7938,2502,foot chase
7938,2502,car chase
7938,2502,exploding house
7938,2502,though guy
7938,2502,one against many
7938,2502,rail car
7938,2502,dark past
7938,2502,moscow
7938,2502,hand to hand combat
7939,314,white russian
7939,314,sex
7939,314,dc comics
7939,314,beauty
7939,314,sexism
7939,314,basketball
7939,314,superheroine
7939,314,female protagonist
7939,314,evil corporation
7939,314,catwoman
7939,314,masked superhero
7939,314,cat lady
7940,18923,gay
7940,18923,aids
7940,18923,based on novel
7940,18923,art house
7940,18923,tantrum
7940,18923,bisexual
7940,18923,lgbt
7942,5228,based on novel
7942,5228,sport
7942,5228,bodybuilding
7942,5228,gym
7943,12206,hypnosis
7943,12206,victim
7943,12206,delinquent
7943,12206,nervenklinik
7943,12206,independent film
7943,12206,doctor
7943,12206,crime
7943,12206,criminal
7944,16539,portugal
7944,16539,hotel
7944,16539,fire
7944,16539,dancer
7944,16539,burn
7944,16539,fireworks
7944,16539,champagne
7944,16539,friendship
7944,16539,wine
7944,16539,bikini
7944,16539,maid
7944,16539,woman director
7945,75046,angel
7947,26126,woman director
7948,15876,submarine
7948,15876,world war ii
7948,15876,u.s. navy
7949,26300,martial arts
7949,26300,post-apocalyptic
7949,26300,fighter
7949,26300,nuclear holocaust
7949,26300,blood
7949,26300,kung fu classic
7949,26300,reluctant hero
7950,68064,movie serial
7951,12625,dictator
7951,12625,mexico
7951,12625,revolution
7951,12625,army
7952,45520,airplane
7953,46767,nurse
7953,46767,war crimes
7953,46767,darkness
7953,46767,insanity
7953,46767,iron lung
7953,46767,nazi
7954,55848,knights of the round table
7955,42525,germany
7955,42525,war
7955,42525,17th century
7956,43417,wife husband relationship
7956,43417,dynamite
7956,43417,sequel
7956,43417,mexican
7956,43417,wagon
7957,15244,prison
7957,15244,nazis
7957,15244,rope
7957,15244,escape
7957,15244,religion
7957,15244,escaped convict
7957,15244,spoon
7957,15244,train
7959,42737,submarine
7960,47615,dancing
7960,47615,nudity
7960,47615,graveyard
7960,47615,cementery
7961,39209,native american
7961,39209,gunfighter
7961,39209,hunting party
7963,24559,world war ii
7963,24559,future
7963,24559,time travel
7963,24559,dresden
7963,24559,pilgrim
7963,24559,alien
7963,24559,optometrist
7964,78208,brother brother relationship
7964,78208,terminal illness
7964,78208,homosexuality
7964,78208,gay interest
7964,78208,disease
7964,78208,estranged father
7964,78208,reconciliation
7964,78208,estranged family member
7964,78208,incurable disease
7965,43786,japan
7965,43786,world war ii
7965,43786,pearl harbor
7965,43786,marine corps
7965,43786,u.s. navy
7965,43786,jungle
7965,43786,infantry
7965,43786,pacific island
7966,72613,duty
7966,72613,unrequited love
7966,72613,shrapnel
7966,72613,u.s. marine
7967,43787,musical
7967,43787,argentine family
7968,27437,playboy
7968,27437,teenager
7969,40374,hippie
7969,40374,sex
7969,40374,beach
7969,40374,1970s
7969,40374,small town
7969,40374,one-night stand
7969,40374,independent film
7969,40374,melodrama
7969,40374,older man younger woman relationship
7969,40374,teenage rebellion
7969,40374,little girl lost
7971,41925,venice
7973,22871,japan
7973,22871,world war ii
7973,22871,war strategy
7973,22871,war
7974,37019,mistaken identity
7974,37019,scientist
7975,18190,sex
7975,18190,adultery
7975,18190,architect
7975,18190,paranoia
7975,18190,nudity
7975,18190,marriage
7975,18190,mystery
7975,18190,divorce
7977,42347,soldier
7977,42347,everyday life
7978,39140,baby
7978,39140,cartoonist
7979,69903,biography
7981,41890,sport
7981,41890,independent film
7982,27307,reference to ed mcmahon
7983,36709,world war ii
7983,36709,inuit
7983,36709,interracial romance
7984,32294,home ownership
7985,41463,jealousy
7985,41463,judge
7985,41463,shipwreck
7985,41463,marriage
7985,41463,presumed dead
7985,41463,deserted island
7986,19051,flying car
7986,19051,musical
7986,19051,little girl
7986,19051,freckles
7987,43485,composer
7987,43485,musical
7987,43485,biography
7987,43485,cole porter
7988,51997,hitman
7989,43885,sister sister relationship
7989,43885,wild bill hickok
7989,43885,buffalo bill
7989,43885,calamity jane
7989,43885,two guns belt
7990,112969,nun
7990,112969,fbi
7990,112969,kidnapping
7990,112969,murder
7990,112969,priest
7991,62694,asylum
7992,43785,gold
7992,43785,miner
7992,43785,nome alaska
7993,53287,slum
7993,53287,riches
7994,29584,female nudity
7994,29584,china
7994,29584,interracial relationship
7994,29584,independent film
7994,29584,hong kong
7994,29584,historical event
7994,29584,british colonial
7995,32644,god
7995,32644,male female relationship
7996,89482,kosovo
7996,89482,platoon
7997,1040,civil war
7997,1040,sicily
7997,1040,pastor
7997,1040,country estate
7997,1040,monarchy
7997,1040,arranged marriage
7997,1040,power
7997,1040,ambition
7997,1040,officer
7997,1040,power takeover
7997,1040,political instability
7997,1040,palermo
7997,1040,bourbon
7997,1040,naples
7997,1040,opportunist
7997,1040,plan
7997,1040,praise
7997,1040,war
7997,1040,decadence
7998,42604,jewish
7998,42604,couple
7999,24214,secret agent
8000,5122,impotence
8000,5122,career woman
8000,5122,hollywood
8000,5122,movie star
8001,42469,monster
8001,42469,skeleton
8001,42469,reincarnation
8001,42469,mad scientist
8001,42469,independent film
8001,42469,blood
8001,42469,creature
8001,42469,corpse
8001,42469,scientist
8003,1783,japan
8003,1783,scotland
8003,1783,traitor
8003,1783,freight train
8003,1783,railway car
8003,1783,teacher
8003,1783,jungle
8003,1783,corporal punishment
8003,1783,bushido
8004,10910,paris
8004,10910,dancer
8004,10910,biography
8004,10910,disabled
8005,17238,architect
8005,17238,independent film
8005,17238,illness
8005,17238,grotesque
8005,17238,stomach
8006,22156,mafia
8006,22156,gangster
8006,22156,criminal
8007,26814,musical
8007,26814,broadway
8008,43116,juvenile delinquent
8009,39269,punk
8009,39269,independent film
8009,39269,coming of age
8009,39269,teenage girl
8009,39269,alcoholic father
8011,31522,independent film
8012,47796,italy
8012,47796,prostitute
8012,47796,bar
8012,47796,pimp
8012,47796,friendship
8012,47796,thief
8012,47796,independent film
8012,47796,wedding
8012,47796,prostitution
8012,47796,church
8012,47796,mother son relationship
8012,47796,gay lead character
8012,47796,iconography
8012,47796,neorealism
8013,26893,independent film
8014,69035,cairo
8014,69035,mexico
8014,69035,bank
8014,69035,arms smuggling
8015,73621,nudity
8015,73621,police
8015,73621,crude humor
8015,73621,comedy
8015,73621,woman director
8016,22976,world war i
8016,22976,time travel
8016,22976,twin brother
8016,22976,fighter ace
8017,55441,butler
8017,55441,musical
8017,55441,daughter
8017,55441,president
8017,55441,nouveau riche
8018,45608,based on novel
8018,45608,artist
8018,45608,hong kong
8019,21619,based on novel
8019,21619,golf
8019,21619,nightmare
8019,21619,hallucination
8019,21619,drifter
8019,21619,violence
8019,21619,contract killer
8019,21619,accountant
8020,9680,uncle
8020,9680,iraq war veteran
8020,9680,kuwait
8020,9680,zombie
8020,9680,iraq war
8021,42801,prostitute
8021,42801,italian
8021,42801,independent film
8022,12627,france
8022,12627,country estate
8022,12627,eroticism
8022,12627,artwork
8022,12627,man-woman relation
8022,12627,painting
8022,12627,drawing and painting
8023,86404,paris
8023,86404,prostitute
8023,86404,detective
8024,18671,gun
8024,18671,classic noir
8024,18671,person running amok
8024,18671,film noir
8025,17218,gambling
8025,17218,transporter
8025,17218,boxer
8025,17218,boxing match
8025,17218,sport
8025,17218,classic noir
8025,17218,gritty
8026,41316,woman director
8027,5179,edinburgh
8027,5179,eccentric
8027,5179,teacher
8027,5179,school
8028,53198,italy
8028,53198,italian
8028,53198,cinema
8028,53198,film history
8028,53198,cult director
8028,53198,sicilian
8028,53198,neorealism
8028,53198,movies
8028,53198,scorsese
8028,53198,20th century
8029,65156,minister
8029,65156,neighbor
8029,65156,gang
8029,65156,policeman
8030,42593,independent film
8031,76002,nursing home
8031,76002,teenage pregnancy
8033,52741,volleyball
8033,52741,sport
8033,52741,beach volley
8038,16703,cat
8038,16703,paranoia
8038,16703,hitman
8038,16703,propaganda
8038,16703,police
8038,16703,femme fatale
8038,16703,conspiracy
8038,16703,train
8038,16703,hired killer
8038,16703,police officer shot
8038,16703,police shootout
8038,16703,film noir
8038,16703,murder mystery
8039,20298,falsely accused
8039,20298,film noir
8040,19974,clock
8040,19974,magazine
8040,19974,publisher
8040,19974,film noir
8041,22112,armored car
8041,22112,classic noir
8041,22112,film noir
8042,4201,mistake in person
8042,4201,plan
8042,4201,royalty
8042,4201,twins
8043,39868,cadet
8043,39868,pig
8043,39868,nerd
8043,39868,computer
8043,39868,revenge
8043,39868,satan
8043,39868,outcast
8043,39868,orphan
8043,39868,video nasty
8044,20408,mathematics
8044,20408,sherlock holmes
8044,20408,mystery
8044,20408,playing gin
8044,20408,gin rummy
8045,13580,library
8045,13580,spy
8045,13580,cold war
8045,13580,communist
8045,13580,iron curtain
8045,13580,cynicism
8045,13580,grocer
8045,13580,atheist
8045,13580,whiskey
8045,13580,tribunal
8045,13580,love affair
8045,13580,double cross
8045,13580,alcoholic
8045,13580,gay man
8045,13580,filing
8045,13580,credit
8046,18706,sherlock holmes
8047,34327,blackmail
8047,34327,hypnosis
8047,34327,investigation
8047,34327,fall from height
8047,34327,femme fatale
8047,34327,sherlock holmes
8047,34327,series of murders
8047,34327,hypnotism
8047,34327,severed finger
8048,43013,spy
8048,43013,sweden
8048,43013,world war ii
8050,41940,canada
8050,41940,road trip
8050,41940,easter
8050,41940,independent film
8050,41940,rock band
8051,20417,sherlock holmes
8053,69526,dirigible
8054,14462,senator
8054,14462,gulf war
8054,14462,canoe
8054,14462,kuwait
8054,14462,conspiracy
8054,14462,war hero
8054,14462,u.s. congress
8054,14462,implant
8055,14623,secret organization
8055,14623,based on tv series
8055,14623,golden gate bridge
8055,14623,locker
8055,14623,oil rig 
8055,14623,teenage hero
8055,14623,soaked clothes
8055,14623,thunderbirds
8056,6947,secret
8056,6947,forest
8056,6947,rural setting
8056,6947,blindness
8056,6947,courtship
8056,6947,mentally handicapped man
8056,6947,human nature
8056,6947,aura
8056,6947,romantic
8056,6947,village council
8057,401,new jersey
8057,401,paraplegic
8057,401,loss of mother
8057,401,expensive restaurant
8057,401,pop culture
8057,401,ecstasy
8057,401,strangeness
8057,401,epilepsy
8057,401,lethargy
8057,401,answering machine
8057,401,difficult childhood
8057,401,unsociability
8057,401,single
8057,401,marijuana
8057,401,los angeles
8057,401,psychiatrist
8057,401,grave digger
8058,50247,marriage proposal
8058,50247,independent film
8058,50247,post world war ii
8059,46326,french
8059,46326,port
8060,35780,puppet
8060,35780,based on tv series
8060,35780,thunderbirds
8061,25361,puppet
8061,25361,based on tv series
8061,25361,thunderbirds
8062,45522,castle
8062,45522,battle of the bulge
8063,23750,dystopia
8063,23750,revenge
8063,23750,wedding
8064,45509,girls with guns
8065,44289,dancing
8065,44289,dream
8065,44289,kidnapping
8065,44289,nightmare
8065,44289,road trip
8065,44289,diner
8065,44289,blood
8065,44289,hitchhiker
8065,44289,explosion
8065,44289,violence
8065,44289,drug
8065,44289,occult
8065,44289,voyeur
8069,17768,virgin
8069,17768,ancient rome
8069,17768,freedom
8069,17768,based on play or musical
8069,17768,sondheim
8069,17768,slave
8069,17768,slave owner
8070,27375,bible
8070,27375,suspense
8070,27375,poor people
8071,1538,california
8071,1538,taxi
8071,1538,assassin
8071,1538,hostage
8071,1538,taxi driver
8071,1538,fbi
8071,1538,hitman
8071,1538,police
8071,1538,los angeles
8071,1538,murderer
8071,1538,crime
8071,1538,criminal
8071,1538,gun violence
8072,14846,plan
8073,2577,seattle
8073,2577,shanghai
8073,2577,future
8073,2577,insurance salesman
8073,2577,dystopia
8074,52936,independent film
8075,46884,cavalry
8075,46884,medal of honor
8077,41975,france
8077,41975,nazi collaborator
8077,41975,occupied france
8078,16606,robbery
8078,16606,anarchist
8078,16606,petrol station robbery
8078,16606,hostage-taking
8078,16606,hooligan
8079,60760,hitchcockian
8080,11282,brother brother relationship
8080,11282,amsterdam
8080,11282,trip
8080,11282,road trip
8080,11282,cannabis
8080,11282,marijuana
8080,11282,police chase
8080,11282,smoking marijuana
8080,11282,buddy
8080,11282,stoner
8080,11282,fast food
8080,11282,one night
8080,11282,buddy comedy
8080,11282,munchies
8080,11282,crop circle
8080,11282,rich parents
8080,11282,car siren
8080,11282,blood spurting
8081,11130,coronation
8081,11130,duty
8081,11130,marriage
8081,11130,falling in love
8082,14389,independent film
8083,395,saving the world
8083,395,predator
8083,395,laserpointer
8083,395,space marine
8083,395,pyramid
8083,395,praise
8083,395,alien
8083,395,xenomorph
8084,11052,monster
8084,11052,card game
8084,11052,fight
8084,11052,world supremacy
8084,11052,duel
8086,23601,adultery
8086,23601,loyalty
8086,23601,forbidden love
8086,23601,marriage
8086,23601,romance
8086,23601,independent film
8086,23601,unfaithfulness
8087,10762,death of a friend
8087,10762,treasure hunt
8088,11026,secret
8088,11026,obsession
8088,11026,exorcism
8088,11026,remake
8088,11026,priest
8088,11026,good vs evil
8088,11026,paganism
8088,11026,devil
8088,11026,archaeologist
8088,11026,demonic possession
8088,11026,relic
8088,11026,crisis of faith
8088,11026,archaeological dig
8089,18693,musical
8089,18693,elvis
8089,18693,racing
8090,45598,tent
8090,45598,lecture
8090,45598,chautauqua
8091,8745,airplane
8091,8745,universal exhibition
8091,8745,elvis
8091,8745,crop duster
8091,8745,elvis presley
8092,45335,musician
8092,45335,elvis
8092,45335,romantic comedy
8092,45335,mystery
8092,45335,elvis presley
8093,18690,elvis
8093,18690,rock band
8093,18690,heiress
8093,18690,elvis presley
8093,18690,race car driver
8093,18690,rich girl
8094,7506,blackmail
8094,7506,elvis
8094,7506,sheik
8094,7506,elvis presley
8096,36912,con man
8096,36912,surprise ending
8096,36912,roller coaster
8096,36912,three card monte
8098,40087,female nudity
8098,40087,nudity
8098,40087,cheerleader
8098,40087,nightmare
8098,40087,summer camp
8098,40087,mascot
8098,40087,bikini
8098,40087,murder
8098,40087,slow motion scene
8098,40087,independent film
8098,40087,serial killer
8098,40087,surprise ending
8098,40087,spoof
8098,40087,slasher
8098,40087,summer
8098,40087,violence
8098,40087,summer holiday
8101,22543,twin sister
8101,22543,twins
8103,11237,snake
8103,11237,expedition
8103,11237,traitor
8103,11237,research
8103,11237,orchid
8103,11237,jungle
8103,11237,animal horror
8104,8080,serial killer
8105,14797,cavalry
8105,14797,wuxia fiction
8105,14797,sword and sandal
8105,14797,wuxia
8106,11632,london england
8106,11632,british empire
8106,11632,lover
8106,11632,advancement
8106,11632,aristocrat
8106,11632,woman director
8107,18475,comedy
8108,15644,independent film
8109,11208,love of one's life
8109,11208,leave
8109,11208,look-alike
8109,11208,intrigue
8111,16153,waitress
8111,16153,widow
8112,13559,crushed
8112,13559,living machine
8113,42694,italian american
8113,42694,catholic guilt
8114,32298,infidelity
8114,32298,marriage
8114,32298,independent film
8115,66566,social worker
8115,66566,police officer killed
8115,66566,woman director
8116,124029,restaurant
8116,124029,community
8116,124029,family relationships
8116,124029,money
8118,124,new love
8118,124,heart attack
8118,124,court case
8118,124,dying and death
8118,124,wife
8118,124,influence
8118,124,war
8118,124,afterlife
8118,124,lawyer
8119,29979,car crash
8119,29979,serial killer
8119,29979,series of murders
8120,41762,night club
8120,41762,rock music
8121,12548,ladykiller
8121,12548,friendship
8121,12548,pregnancy
8122,33345,mediterranean
8122,33345,love
8122,33345,mother daughter relationship
8122,33345,campy
8123,19893,dolphin
8123,19893,boat
8123,19893,hurricane
8124,42264,beauty pageant
